Engine Type,Engine Power,Distance,Towing Speed,Tow Type,Tow Size,Wind Speed,Current Speed,Wave Height,Sea State,Water Depth,Wind Direction,Maintenance History,Fuel Consumption,Pilotage Point,Berthing Point,Waypoints,Traffic
0,1000,17,8.34247004824513,2,6149,19.283832823342358,0.07038881307387279,1.7333721106345592,0.3488820538981896,12.240006544296223,0,2,756.7219908201673,"(59.57747745648442, 146.84495374988325)","(25.618311834306255, -57.39435202276192)","[(82.28427941044268, 124.85061473067447), (-74.96583991989561, 68.79099674795927)]",4
0,2000,17,4.1247333507977935,2,7696,7.892039325544957,0.09828406293652492,2.201725698336131,3.1252897693600374,18.496919312428517,0,1,909.840933927125,"(2.947657065104792, -108.92866393478265)","(-37.068032176982875, 31.310777365923713)","[(52.903523167287204, -163.12928606754193), (21.37745362292206, -79.29548942320753)]",19
0,1000,40,3.383546897222536,2,6367,5.545695019475048,0.13037474178002517,0.5921841455487082,3.1581963729455076,10.768019094503682,5,2,772.0418758889015,"(80.38183821977935, 147.4590601382141)","(-45.6852722598376, -45.12108731776354)","[(-77.388554910399, 49.74127115263917), (-17.871462662201438, -13.321297320494551), (-26.357707600961973, -106.65361860234033)]",40
0,3000,1,5.337671651491183,1,4990,14.51448532156581,1.9660433877679657,2.087164531397168,3.628298169826412,10.73685120521031,2,0,515.0130149544735,"(86.9444145706353, -22.073119573853347)","(69.27211116046101, -139.04847474860662)","[(82.44726692622098, -56.141412299222566), (20.142286003928973, 58.98680684346027), (8.201191305435827, -7.710739943909459), (57.280544232539484, 67.39670617077297)]",26
1,2000,17,8.854908743020534,0,9223,9.937004152844725,1.919958418391659,2.7904753900811547,3.9122816230586737,17.85625619605222,1,2,1223.3668972626983,"(27.647879600776804, -15.358872219938576)","(-40.164786155759, 123.6120504594764)","[(-43.58724439896086, 80.85548378330401)]",0
0,3000,25,3.2235713124605523,1,5885,19.4303750490201,1.7324735370673419,1.2730938393419415,4.2431113318600024,15.0069136545406,0,0,830.2678484345414,"(54.33834817069945, -102.40515006902523)","(85.55304636336001, 41.35885950966065)","[(-2.0223727731310532, -138.3331586955926), (-76.71689636932213, -47.60726581469547), (-23.161629723266472, 67.30932219700722)]",47
0,2000,34,7.628590919225612,2,8000,1.3626741811133924,0.4897122978955042,0.12018244353352214,2.866213117192723,9.712376094343153,7,1,1318.7441825073415,"(55.59871210692941, 74.76645840445204)","(-13.896182955462663, -25.595449765301225)","[(-88.1574292849099, -152.06499308318678), (-25.9552140510619, 143.95283084358863), (-70.37168313033952, -177.35881337089182)]",13
0,3000,14,9.179741921708995,0,5761,17.76691786429299,1.3025279273253658,1.257297473835448,1.0724271788670308,18.488707873931048,2,2,961.6491607117778,"(9.786720334925334, -178.3317480269901)","(-81.90189942425214, 35.551691553449274)","[(-12.234172072823341, -114.45131239919462), (-69.5000441460515, 24.188733308884082)]",39
0,3000,12,8.067729042427354,2,2343,4.01452693229648,0.5550123813682708,1.4829908095372137,2.0113455280238837,9.45602280063071,5,0,524.7382455273848,"(-71.65678097174272, 115.83953153616721)","(-79.6992606051794, -105.47516477052105)","[(-54.21961597283424, -119.82199822348979)]",6
1,1000,45,5.093331405890688,1,6900,16.77410299491917,0.9877791714184243,0.5777252402429853,0.40432433526466416,17.275278135274966,3,2,919.199913265081,"(-84.76658207043552, 74.23458119465795)","(50.535763453264934, -70.86752481138778)","[(64.88675649507888, 154.62375311943993), (-5.312472424187916, 116.98408025335056), (14.836720764605772, -88.00939622336294), (68.6351143663486, 147.95153102551353)]",17
0,2000,38,4.800640351602631,2,6704,15.054606214928087,1.6270403007970315,1.492807580373718,2.984811416751472,17.35273297822092,7,1,1035.2486667218,"(-12.972997649187533, -140.66728811579682)","(-51.73810753357784, 110.9441350825112)","[(-43.17729244873066, -133.52817427393376), (-83.84989183278037, -90.37100143670719)]",29
1,1000,44,7.70761752378143,1,5769,6.56734423079707,0.8567151115058802,0.18455587352786174,3.056098234800291,11.028186113296853,7,0,916.0351710463829,"(-1.7098412019176834, -43.248501643941864)","(63.418943633674985, -72.89656538397026)","[(-5.567160899182312, 84.26556515315076), (-1.5378625093813696, 96.06145690116279)]",2
1,2000,1,6.630157749699929,0,7104,2.617858376874407,0.4919005681793698,1.7370507822420271,3.9524863958804053,12.645234196154021,4,0,723.6603154994,"(14.721154906866047, 0.34669841015661973)","(-81.40141651473178, 175.0878844713813)","[(-21.999380055285656, 41.0917733539674), (-49.82384113061143, -49.22976623511397)]",35
0,3000,42,3.2395012272314796,1,5880,2.192503969982562,1.5288978439199936,0.41377973721822225,4.61438120410267,8.303429184678018,5,0,996.1771546311664,"(9.485127481450718, 178.9545466685209)","(22.33637611866952, -46.37047287174937)","[(-67.00330905741299, -33.43793608983259), (-10.178197886940723, 94.95799939375121), (83.79380099390502, -134.32884952635453)]",30
0,1000,48,9.786322758863829,0,8795,6.207657138562334,1.1621091352732702,1.7466527196633654,3.031332814266876,11.11679810616259,5,0,1349.2434924254637,"(-57.44749573718529, -21.57301612785102)","(46.48364950953297, 20.49300526365164)","[(-81.965599188916, 152.82142561237976), (-61.91693333343159, -20.687382914928435), (17.56878420848237, 119.31889840081993)]",30
0,1000,9,8.979016727814265,2,6848,18.707875554225794,0.765677843050814,0.38618058115755005,2.9947477311361173,15.081958738184639,7,0,765.6111505503285,"(71.75282755612227, -169.51682117409194)","(53.746314256670075, 103.30415236250258)","[(-82.65402244509188, 109.19165242131413), (20.862146070036843, -123.49738682628174), (-77.05785342037339, 104.51222892619467), (-72.43313993755024, -161.16526495057107)]",3
1,1000,19,9.192905331078473,1,9705,19.987376910307034,1.5893502665716575,0.44621589000472417,2.502369979316729,8.762625080076788,4,1,1145.165201290491,"(-33.47267499300663, -41.945289216475544)","(23.770520747435143, 47.11171895392536)","[(-12.796062932060153, 131.37128107576245), (-24.93087378851331, 8.272629434847119)]",35
1,3000,41,2.8149524709095095,2,5414,13.50912208361959,1.1978700571050536,0.28308230047922445,0.7192924736791823,5.7211565778118585,6,0,887.6391539218696,"(2.8098131558565598, 65.39857296769492)","(10.356349568137873, 172.65717925299975)","[(51.33213509118718, 60.79746408119141), (2.9424331847498024, 28.612776499801157), (70.81706761051484, -10.320374675679744)]",4
1,2000,27,4.5931501640134,0,2861,3.8412800836591665,1.327163703482249,1.5122152173095171,3.605239858708183,6.1288328631269025,7,1,534.1301088567236,"(82.5780432994207, -13.21788741619767)","(5.1199186097189795, -32.370204660308985)","[(70.74500953187083, 146.91115435683093)]",2
1,3000,8,6.767119916030981,0,5992,1.7618072619366276,1.298134836994272,1.7827091375369706,0.8216736842019612,9.054628250980322,0,2,761.6108779847436,"(-73.75258498636904, -177.06884022628572)","(81.45544525553822, 113.54899484840894)","[(47.48761968747823, -41.05825980372265), (52.466747517322915, -177.07679168612665), (-16.808889218663722, -63.37375020606501), (72.0268073092515, -87.87387394137296)]",38
0,1000,2,8.23149592447743,0,9946,14.597848522687089,1.4791496074191293,0.07815525979185911,2.703481348828291,5.115717149319955,5,1,1011.0629918489549,"(-24.371247074998834, 109.20342117174522)","(25.788464199337668, 38.67545552884317)","[(55.592313922052114, -5.438189377596387), (77.90832730304689, -2.1558645339621876)]",23
1,1000,9,4.6688885630361385,0,7933,19.274640291226945,1.263237196637248,0.41517103334236805,1.5328182902771181,5.998193332859893,5,0,835.3199970673253,"(45.29326815059727, -17.40684857674279)","(51.19850527848561, -133.82650348597645)","[(81.52795389458893, -130.6152620633447), (-54.31445824812619, 145.76273286604516)]",48
1,3000,11,4.086242725051918,0,7705,19.010001848984807,1.7990566877677967,0.8163745709337377,4.370729864267816,7.814689593702424,0,1,905.3460099267134,"(-22.027455826093913, 100.72360094655517)","(2.1451186602042043, 139.43226555842057)","[(49.91816244309024, 124.74799759440941), (73.46167727405759, 99.34837815263467), (0.2981910670793866, -98.94365817676892)]",47
1,1000,14,2.563859481977678,2,6544,0.8112648574657233,0.7307295203663071,1.79777616353309,4.817988086652506,19.929910119437174,7,0,690.2940327476875,"(-40.14820974314338, 174.3564670977953)","(-35.80662891441882, -8.214986860614204)","[(-45.74839380585063, -118.6970819639712), (-43.128153377911175, 26.569097186415547)]",19
1,1000,41,8.501309717758902,1,5563,19.911474307837487,0.07757792088715898,2.716343870406254,3.1955286445848055,8.054213489989344,0,2,904.8536984281151,"(79.67584179607178, -31.47045001742825)","(0.634169385925901, -113.87541922509665)","[(-9.711433733931898, -143.0442325723598), (17.392488155159725, -109.4293480595181), (2.4178392411006655, 112.71292384253417), (-53.033395488504915, -174.10989720491978)]",28
1,1000,18,3.895752668402677,2,8395,1.4415929158364826,0.6750318757403848,2.362453221211758,2.3546202329665267,16.42630352877576,7,1,909.6235480312482,"(29.155789461817307, 118.83373138084602)","(-76.27899959187103, 65.12287812740877)","[(-41.77258591272469, 105.09133780576138), (8.201105182702122, 157.72526377443586)]",7
0,1000,42,9.289878058267174,0,5183,14.59592818086103,1.0186377388099066,0.017165497732444135,1.5915112561290945,17.16788963486826,5,0,908.4748784472214,"(66.77912295717027, -171.77136375961888)","(71.51163526170308, 51.96313737202405)","[(45.717092332457554, -151.86791874111273), (84.50025090667151, -89.27881932451686), (-40.019979114740266, 46.078645682582106), (5.517788624857971, 112.88906416339705)]",10
1,2000,1,9.687765017504457,1,9477,1.6550879435501864,0.39548739929822285,0.715386165659054,4.076037572830699,14.421893845934314,1,0,967.0755300350089,"(-23.84061474708119, -179.88433676038002)","(-56.548393587074784, 92.21301112476738)","[(81.15654060371912, 106.07837238736948), (19.97207853289393, -2.393184892759564), (71.43353702829646, 140.41890084232728)]",49
1,2000,48,2.708831896798988,2,1833,14.87854013357299,0.18303865034983224,2.601097919883403,3.484154890971101,15.565734828950196,3,2,443.3478620927029,"(-58.08220789767668, 137.78501082745402)","(-86.04781332128081, 121.62693207704325)","[(-23.519406325722088, -94.86245750726764), (10.627579935440451, -155.07420358717968), (-68.06745690648401, 133.3784616040533), (-61.45866714469571, -98.34476384686607)]",6
1,3000,1,8.296937665585915,1,5268,5.108288568666031,1.0107042897529719,2.403483444056085,0.9751928732302001,15.171604872260883,5,0,551.6908129967578,"(-44.48870475616927, -159.39826328201698)","(-84.53676337524475, -160.3319430924952)","[(46.224375514803256, 42.28301578615046), (-74.7096258634946, 80.4186500332167), (0.18192233804123248, 89.75325943834605), (-6.254885219957018, 169.02041217517353)]",39
1,3000,19,2.1335508578450755,1,9733,10.891793814644313,1.634116573853931,2.81866388744589,2.6588854513381888,10.377509666861926,1,0,1094.9123988971694,"(76.14924438747695, 7.56614946170609)","(-79.63942346930871, -3.042417736808062)","[(0.8134828291274658, -33.09453636200851), (80.04252891050521, -7.702002548764739)]",28
0,2000,26,2.289664915137151,2,6248,1.8631964881239726,0.010688502650766596,0.6902962030570832,3.512224787871776,15.149447221147865,6,2,743.8625755871319,"(34.242641385908286, 147.71925238100772)","(-46.47081484405245, -107.761467331629)","[(-18.534528689422544, -104.92807816271805), (20.288210464193924, -37.58644328883781), (-45.319029469219416, 146.42696025489232), (74.85831828645283, -17.781069341457794)]",17
1,1000,1,6.072557013154831,0,2631,4.5508760409802225,0.1344621043658485,0.48560149176102385,2.365076184131216,19.431839480284992,6,1,269.17255701315486,"(-39.77692435106366, -104.19104071498734)","(-14.323384629677662, 144.93099831731286)","[(-12.668143285527165, -66.13918397785743), (46.4017610486913, -83.83930371597421)]",14
0,1000,27,2.580435280206399,2,1414,17.51506961169942,1.750438900538217,2.383419162770623,4.188989431716857,10.712407416220572,0,1,211.07175256557278,"(63.05511190618057, 168.85328784944682)","(69.95669608966574, -88.82837061813179)","[(-47.63595895405344, -70.41980152669747)]",28
0,2000,26,6.221469326044087,1,6269,4.690177396113066,1.1182886417800104,0.9870457296117902,0.5688232125037351,14.127728537197465,2,2,950.4164049542926,"(-80.15442183047975, -83.83119775492514)","(-72.31700100887585, 118.96853821884724)","[(-83.94044622909328, 12.10397638070009), (-8.332423297292351, 22.40243848020546)]",43
1,1000,15,5.028589289402074,1,6983,1.8747592106762845,0.8989396392030182,2.3700259602341847,2.855730946321666,16.321860432900266,6,2,773.7288393410312,"(69.892028670271, 43.45827282090019)","(-44.04121387971381, 122.08461303297088)","[(44.72312984550604, -155.6408566736588), (45.80237929718382, 106.29842739045068), (58.91312035549666, 123.88073574330735)]",15
0,2000,13,9.288526975541997,2,7583,12.960492411281505,0.6779289018716834,1.1115700151835526,2.5737412953010126,13.941397124586253,4,2,999.801701364092,"(69.98357292464729, 11.284611922802242)","(-51.96067571045814, -98.53878579332199)","[(61.240283179092415, -82.48042853833807), (14.401972230203057, -134.0504944139343), (20.273771996303978, 125.25286085218931)]",2
1,1000,20,8.916269097087664,0,7952,1.0758892149544264,1.03210607085293,2.5122913645441063,3.834267924518934,16.48739937291296,3,2,973.5253819417533,"(-23.407820291889664, -171.70882432471316)","(-11.533638509418807, -63.17817593018552)","[(-34.493631764246366, 132.0618357810464), (55.15209739229957, 103.13745252797895), (30.588136110478402, -150.40216977321984)]",12
1,2000,11,4.878882920843003,1,3272,11.984010503269644,1.2724970149237511,2.846358777986127,1.928615506094196,16.72172383295075,3,0,434.5354242585461,"(-83.67383518328245, -149.65205862184467)","(81.97398593688325, 176.11682398120593)","[(12.650871998220666, -28.182462050027738), (-82.58232584848108, 106.54923681470422), (-57.898283591419414, 122.03696534409397), (-53.622732172269664, 70.50938761189596)]",37
0,3000,1,9.996360276603234,1,2321,9.449815709472315,0.536003904174813,0.6381544210803358,4.809107393223994,5.4743579569347744,5,0,262.08908082980975,"(63.27851789445205, 122.05541360658191)","(-51.92228728915956, 91.1389922192061)","[(-45.0495546535644, -9.307513886593341), (80.10805712904937, 162.12005671616663), (-53.12940267769892, 77.0471296592616), (-0.09498083026288384, 90.00874512694566)]",21
1,2000,36,6.202747937496091,2,8924,1.4852574189340895,0.19154364977201754,0.85531793266077,1.7876357927269515,8.577010722847564,5,2,1338.9978514997188,"(78.04531752731629, 127.67900713403566)","(53.202076475810514, 7.319537173265104)","[(-85.06444318103149, 46.10089264615738), (-23.33355150113121, 24.431171627548565), (80.86525023648159, 155.90755806539119), (29.763223132515705, 76.81590173541377)]",22
1,1000,6,3.8606531236028063,2,7271,2.892067582897786,0.334027100118127,1.599014137258648,0.9413139423569861,17.377214278373486,1,0,750.2639187416169,"(-19.079267080874388, -20.312479429951793)","(70.74682195730739, -124.48256203997784)","[(-6.11196946961482, 80.68219240686875), (1.1624676360230808, -144.20522485149345), (-80.1505024368573, 71.5624520538677), (64.75591481534363, -37.93343976346472)]",39
0,2000,17,8.679587295267595,1,7967,14.091468256983777,1.3972001538542005,0.5986107511926668,0.19964447187719114,6.838016861592105,4,2,1091.8059680390984,"(-82.01181579214398, -169.882057823796)","(-51.083552179087334, -19.247548750614612)","[(57.61831650771194, -89.15566196762249), (66.0853162384746, -34.45752244066273), (-27.42107916211041, 56.33403354505748), (-44.56343335670917, 83.39683168693887)]",26
0,2000,15,4.157980682633714,2,4117,12.747331565381357,0.3923196531489124,0.6135564961142566,1.2959471774800702,18.89656242027177,5,2,536.4394204790115,"(-73.40721037826629, 45.119020830387626)","(-77.79222950622449, 37.89247441440071)","[(-78.60021881548964, -0.9223034863335045), (29.80420168475456, -43.644221422193766), (80.7685463693025, -171.95305852739665)]",25
1,3000,48,2.7302790048381462,1,7892,0.18412793904624802,1.0975538058222776,0.037429036457475306,4.8158209639928735,16.221745357801673,6,2,1182.360176696693,"(11.64862125412435, -93.40743128070034)","(61.1420619202471, -67.75480277709926)","[(60.76977188705192, 85.87749815313941), (70.64104553719042, 174.63451860327098), (-7.639901278374552, 154.03378944678275)]",13
1,1000,49,9.094344938891636,0,7356,12.026800322760288,1.3898764191100665,2.5761899892341513,1.4246624499907483,12.192414673088397,0,1,1181.2229020056902,"(-55.72551911427423, -30.15645187275061)","(57.97645765108416, 123.74902690378366)","[(38.30381679323435, 115.69075239288429), (-88.13376269307291, 55.29165446601442), (85.18498480118544, 51.006940002744614), (64.58446606996404, 149.9385348671923)]",36
